baseMean log2FoldChange lfcSE pvalue padj
TMSB4X 5157.35509987223 1.28131423834463 0.407704697933064 9.34698599185105e-05 0.0046326103382424
LOC728989 31.1354117538962 -1.66463581002711 0.543241693903767 9.56747208530702e-05 0.00469555833317179
LOC105375470 20.5059008669826 -2.96560920863727 0.991331942256836 9.59044753671451e-05 0.00469555833317179
FJX1 22.9846149088954 1.84703000873223 0.604712768665467 0.000100700475100834 0.00484721130268496
LDLRAD3 60.363281239127 1.26523275178516 0.405302107324483 0.000100692847009506 0.00484721130268496
ANXA5 2211.22702140757 1.30152033884051 0.419551532704872 0.000102719214706809 0.00493249767544044
IL18 181.808806308844 1.91923948438353 0.638217088618546 0.000104073324023919 0.00497360937966938
UCP2 166.81493441178 1.40840051268917 0.459468525903496 0.000107117960067152 0.00510689348520628
LOC100506606 49.9248223182473 -1.23214433403341 0.398411297680554 0.000107911451909233 0.0051278689651034
MYH7B 22.8478625212336 -1.66297508444382 0.551102478155249 0.000108605857981567 0.00514102042426487
FAT1 6070.22557766417 1.09369908696104 0.343547381146152 0.000110372815760163 0.00517560414935449
LOC124903530 12.2576827508811 -1.77060368464045 0.581040909091195 0.000114186622049197 0.00532942047209056
C5AR1 105.136713751651 1.50564131955645 0.497321095265763 0.000114826727181782 0.00533436907484483
UGT3A2 17.0543239234415 2.4785006427477 0.828063982139359 0.000115199695906217 0.00533927871327746
LOC124907766 52.6114680582539 -1.1473756598119 0.370715843639915 0.000116875062054107 0.00537735555115068
HNRNPA1P53 19.8935048961235 -1.61096755661677 0.530048090621222 0.000117367191645059 0.00537735555115068
PHLDA1 519.833102114482 1.15273779519524 0.371623014982789 0.00011643104220842 0.00537735555115068
PCP2 20.2419190915787 -1.47263118874492 0.484563703054873 0.000118612500282426 0.00540959658822317
ZYG11A 138.613378749198 -1.22325340819934 0.401526626757263 0.000125678497751587 0.00568112273635713
SCAMP5 78.8188564360299 1.67402825411674 0.561864332338439 0.000125510870150403 0.00568112273635713
MMP24 35.7347756568593 2.28092835346328 0.781614813123502 0.000125703656861727 0.00568112273635713
SERPINE1 1113.93753945195 2.05748854457998 0.701133441719589 0.000126738051425121 0.00571494202092148
PDLIM1P4 114.046836145772 -1.19756924792726 0.394797586912304 0.000133576816441442 0.00594282958849499
HTR2A.AS1 27.3506302437299 -1.46962983057303 0.491939120685928 0.00013656379191182 0.00606221846051226
LOC112267900 1132.4603812414 -1.13090445019843 0.372001116903624 0.000138808462211238 0.00613459699365419
THBS2 1775.22577826792 2.59113653787798 0.90622102134214 0.000140437623998516 0.00619289619645553
LRRTM4 17.5644142872773 -1.88486099278385 0.646281665261608 0.000145615924623926 0.00636504094154825
EIF2S2P3 18.0442369720029 -1.27407759248674 0.42229478612453 0.000145326326797287 0.00636504094154825
CAP2 185.006151369737 1.06231766850754 0.347739559207178 0.000146311571288099 0.00638148460273158
RHOG 157.836929444417 1.10143794713886 0.362396511751309 0.000147476799779406 0.00640434033129005
COL5A1 1220.3878118242 2.40272048205546 0.844945430646726 0.000149042893730775 0.00645830985936215
COL4A5 129.956793126046 1.09977612418094 0.362475770820806 0.000150577750946271 0.00651069513615305
PLAUR 41.7602374628834 1.58634793519177 0.539708966994618 0.000151576048726576 0.00652561023569415
DCN 9360.59039423749 1.12428687781478 0.365261134317987 0.000153851137269351 0.00659151755109893
ADGRE2 163.44245331158 1.27411556295298 0.427986000963875 0.000154580082278698 0.00659805923845997
IFITM1 791.776714228322 1.24096483730039 0.417234571413769 0.000158996648259195 0.00670066887262802
SOX4 211.259229116446 2.21745988237944 0.782837048110552 0.000160078600680308 0.00671792043527274
LOC107984699 60.9804215144427 -1.20550886572477 0.405933251432518 0.000160008709591195 0.00671792043527274
LOC124902632 13.2067792666974 3.09179554391967 1.07357922115241 0.000161862534901407 0.00677854506748533
LOC124905970 9.08365430850594 4.23773111007356 1.37430442121841 0.000167302247421444 0.00692186389071555
SLC3A1 860.580257381647 -1.21708041774412 0.413483806612623 0.000167826422344232 0.00692665415857102
DPEP1 25.2062871422749 3.48113680377472 1.25051998982369 0.000169757016768157 0.00698726434320883
LOC105376455 56.8312477770823 -1.28139776729339 0.437706236883907 0.000172545182921505 0.00707754121979462
LYPD1 29.6032623045809 3.03935223146742 1.09765483343694 0.000174002952255877 0.00709363872298652
HDLBP.AS1 84.4714934571009 -1.26265990701879 0.43147394784873 0.000173577052403263 0.00709363872298652
ADAMDEC1 11.6408659752776 2.13292877182336 0.730932333900746 0.00017485052755863 0.0070992157286813
RNU6ATAC35P 24.3912119845589 -1.09456778829752 0.364981962825999 0.000176096764583977 0.00713531231101323
TMEM165 460.700030004257 1.0268342623646 0.342598766380642 0.000177365699557099 0.00717218059585547
UNC5B 217.281422232377 1.20930209490404 0.409837923704875 0.000180516476587613 0.00724095810504852
FAM201A 19.7909463004502 1.75045674600883 0.607529238236848 0.000184171978954725 0.00735803890319919
NCRNA00250 10.2256748230791 -2.41198493580642 0.84465925530732 0.000186140441817305 0.00741020944291067
LOC391322 22.927356484675 -2.91589962664192 1.05114937246583 0.000186244592477891 0.00741020944291067
THBS1 2623.93623171457 1.61679861585996 0.565052462739322 0.000188714531921148 0.00747968549535088
SNORA80B 14.9374867375785 2.66229803291059 0.946192019474822 0.000191286531094876 0.0075516595753977
KCTD13.DT 38.5478303615626 -1.15020811750072 0.390745951848284 0.000192514859104895 0.00757022997141609
KBTBD8 54.5238140384657 1.08427566851876 0.366101266426666 0.000193812066712879 0.00760626688537617
DNAH11 169.314436886268 -1.80671099757873 0.648166972658426 0.000198591656227099 0.00777856259763241
SLC38A1 787.475536841426 1.42175203576502 0.498462653503948 0.000202457810375403 0.00785300431079428
S100A4 140.050616767173 1.47519159389659 0.518246499533005 0.000205705258145011 0.0079323193856966
TAS2R20 11.9335522435157 -2.87690311313281 1.03299135697847 0.000206063738531606 0.0079323193856966
CRYBG2 8.71443459982253 3.65030057267637 1.23413589479769 0.00020692472264199 0.00793523049229612
LOC105377459 11.8281718145243 -1.96041243653256 0.697158864899457 0.0002071287482906 0.00793523049229612
LOC100419170 11.4967987093313 2.42816654977462 0.859480145357522 0.000208183096556011 0.00793523049229612
ZNF45.AS1 27.8914535043746 -1.64925348904679 0.589829718622504 0.000209281330842051 0.00794791609296733
IL2RA 14.3078120169999 2.07775955161672 0.738484102069365 0.000210635599184075 0.00798416836679521
LRRC32 404.545174573249 1.65635519306147 0.590010373516644 0.00021130050918806 0.00799420259761495
FAM95C 43.1032327111099 1.33752189665974 0.467585157553553 0.000213432851530068 0.00805961179993315
GOLGA2P5 491.933535250705 -1.09036323294934 0.375163176628711 0.000219301498014602 0.00823024706013413
LY86 79.2262249268845 1.06220846067535 0.362963145821092 0.000221377601945151 0.00826586724571277
TCEAL9 211.815714259325 1.23723151135675 0.433697690561988 0.000227903407014544 0.00846207891918688
LOC100131471 12.385487028102 -1.4946845876712 0.525043763161564 0.000228790415647512 0.00846355063513833
MYLK4 52.1588521508361 -1.05982880010123 0.365371230825234 0.00023011575962291 0.00849684364921859
LOC124900663 7.33398430981525 -2.09073354988375 0.734251130439023 0.00024097667692401 0.00873630779847048
CCAT1 77.3512845223463 2.8698955683623 1.08629187627312 0.000241082202082678 0.00873630779847048
SNORD10 216.649774723275 1.24007465003013 0.437688920570674 0.000240001022051785 0.00873630779847048
LOC124900469 51.7378757937515 -1.16424738905763 0.409610177915489 0.000240751629455656 0.00873630779847048
CLIC6 43.7625367894154 2.21503373500273 0.823227486773956 0.00024495049974922 0.00883236675630038
SLC12A1 23.6887382988684 2.47606659921074 0.920314800917035 0.000247151373458781 0.00887966877016656
SNORA73A 3969.47466170079 1.10522702478593 0.386567478195576 0.000257750452451546 0.0091616068294877
PCDHGB8P 64.2553784046677 -1.09002640085522 0.384369865989473 0.000268120699100563 0.00944617122616023
HSPG2 2732.89623455921 1.02195056855673 0.353690321519046 0.000272910801056278 0.00957670906718069
LOC124903080 13.2709916535903 -1.97352273378962 0.730272870846 0.000273264125365088 0.00957670906718069
ALDH1L1.AS2 20.5918248755927 -1.36576987233824 0.492272539287843 0.000274699005115119 0.00960868217551723
LOC124901255 11.9294688145195 -1.80065166879298 0.660784335744552 0.000275138476391463 0.00960868217551723
RN7SL473P 61.5679164793197 -1.23167946310599 0.443582175814828 0.000276430220994123 0.00963694606383701
FKBP1B 18.9413934629782 1.42793625181347 0.51457243808583 0.000282961261744157 0.0097928072355227
LHX6 33.1510570997544 2.5674280231857 0.981126567854192 0.000283850744824526 0.0097928072355227
GXYLT2 44.298633209876 1.9409169859214 0.728555687516294 0.000285499057890409 0.00981605710915459
LOC105374493 324.562366345289 -1.42487379516066 0.525260597204913 0.000287295920421931 0.00984395078275899
SLC7A6 165.770013570568 1.37315790365294 0.501144966462807 0.000287832221580437 0.00984543914090894
ATP1B3 181.455961641816 1.31195036974588 0.476176261767949 0.000293516678729831 0.00993777826153745
LARP6 52.3881814881503 1.08977423797033 0.385605795508822 0.000293457054519689 0.00993777826153745
TUBB3 13.5382756499596 3.78601433436672 1.41310725906916 0.000293019391924469 0.00993777826153745
CPZ 48.9640392411617 2.26119315932386 0.86739855210375 0.000300462996826423 0.0100874770161422
LOC107984877 156.6632158288 -1.03500468438946 0.366966976658354 0.000300163663072428 0.0100874770161422
PNRC2P1 6.22497438608691 2.53931079873939 0.88488254918097 0.000301166685192749 0.010094137086259
LOC124900676 34.7366164891923 -1.46475403332554 0.545905781127699 0.000306902087872466 0.0102543718040057
LOC124902745 6.94447760849818 -2.09267316996838 0.76268879235798 0.000306974085842781 0.0102543718040057
LOC105370413 19.6083001585321 -2.15392822926239 0.821686614505476 0.000311878483093084 0.0103661973016097
ALDH1A3 112.282685388184 1.24264274536297 0.453313445238383 0.00031245533502371 0.0103681192233117
LOC124901333 17.481138557197 1.84714272486881 0.690138458178687 0.00031580942344844 0.0104620382136087
COL4A1 3851.43067406451 2.19559591075859 0.846460625766078 0.000317642709219424 0.0105053489393497
CAPG 153.735543171234 1.82551094534925 0.697196906074872 0.000321745303085466 0.0106234449164219
TNFRSF21 298.724070254041 1.16783178618137 0.426212496449428 0.00033496556338671 0.0108624546983976
IGFBP7 4961.09807097672 1.69232917796741 0.644466920656179 0.000337159267737934 0.0108974981582112
LOC102724070 14.3286298496653 -1.41669621839748 0.523432955219798 0.00033877384642817 0.0108974981582112
DIO3OS 61.0122712045177 -1.82837614441302 0.70446488452979 0.000340276795607007 0.0109107050867505
COL3A1 396.071389379705 1.8166021622732 0.700712770152552 0.000344771004487822 0.0109929228043282
TUBB1 14.0318679259076 -1.7293937544081 0.657599638608231 0.000345592487040355 0.0109929228043282
SLITRK3 53.9740480865269 -2.75929221472182 1.11906756350575 0.000346310617976903 0.0109982526306942
SAMD11 62.6780050984888 1.24774355213745 0.459046305553549 0.000347523069871734 0.0110192394345361
LINC02021 42.8011367846382 -1.10792500806731 0.403468541313509 0.000349626875863895 0.011050864671293
SCIN 14.8743678146185 2.10004773195791 0.802085018192376 0.000350212879862327 0.011051899665292
LOC124901699 238.508717194846 -1.18324384028577 0.437635671735237 0.00035258025313698 0.011091563994747
STMN2 144.756208744903 3.95554407906994 1.68630602024264 0.000358402830769552 0.0111846681369693
ASPN 74.8890336804136 1.26993897860408 0.473223778488387 0.000365009434318028 0.0112870409596547
MDN1 5823.9903059685 -1.10851176383897 0.408558651579588 0.000367306748492893 0.0113401322909166
SNX29P2 204.188761297608 -1.17283433052949 0.435263400562897 0.000368429408130001 0.0113401322909166
RPA4 32.6786221769821 -1.01101649220541 0.364795625000227 0.000368283693573119 0.0113401322909166
TRQ.CTG6.1 10.0644192400145 1.96517454526997 0.738213089704266 0.000370072178534525 0.011355701748703
S100A11 409.831251868227 1.68201942802128 0.651637155918085 0.000375347331614793 0.0114352210550925
RPS4XP16 29.5235708389025 -1.0697854097211 0.390039100589772 0.000377700218299061 0.0114490736885312
PAQR5 121.021661611709 1.30505902484084 0.492354818676168 0.000381856301890738 0.0115400325061564
LOC101927845 10.6478606679472 -2.11793707984133 0.814309489709962 0.000387414034554478 0.0116375680515192
MAGOH2P 93.2515964262206 -1.12165692665757 0.417694756974836 0.000393662443698808 0.0117721571486937
LOC124907725 48.3515152628224 -1.28267955877469 0.486377972372499 0.000394676971356893 0.0117848537815027
LOC124906057 7.03330780635625 -1.92729583543408 0.728610638924871 0.000396370430099868 0.0118001426403502
PRR16 18.8092528355838 2.64998880391357 1.06086252660471 0.000398795236771378 0.0118546631692635
HTR2B 165.409974511159 1.49615806096525 0.578115504351514 0.000402830319084762 0.0119037551095225
EIF4BP7 29.2103149390017 -1.00113781014124 0.365788920781082 0.000402469947470711 0.0119037551095225
PCAT18 13.7853090079686 -1.80900276622856 0.702469666967365 0.000406346918286758 0.0119722507960122
TLR7 121.01495469303 1.76605526841807 0.695167509082059 0.000407672957092315 0.0119855498085635
TAP2 12.6275333369166 3.94709123534119 1.54709085449279 0.000410232795888891 0.0119982581708294
AASS 5818.34830642963 -1.42088542985828 0.552342063890245 0.0004102012777707 0.0119982581708294
GPRIN1 8.1892110858453 2.43228463728323 0.919428311449745 0.000413312367496017 0.0120530333621904
FPR3 475.473662443084 1.13910821070027 0.425888506892943 0.000417710762664168 0.0121281834229352
DAGLA 43.2698431528106 1.48626243227001 0.575413342073377 0.000418355659577245 0.0121292781650436
LOC102724687 620.127343177619 -1.00343882870091 0.370356856508358 0.000422334419400201 0.0122091929984637
HTR7 23.3592780542563 1.46278615641721 0.559917451833991 0.000423824452435432 0.0122206310823758
MIR644A 18.9882439432798 -1.18212089578888 0.443004984117975 0.000423953611337927 0.0122206310823758
GAL3ST4 35.3162000537895 2.53244098220391 1.03675443668266 0.000428933298299969 0.0122405308097717
LOC124903698 154.735067854632 -1.17149258527941 0.444128454935299 0.000428901314001194 0.0122405308097717
BGN 2158.71448068437 1.28004569950773 0.48194225933257 0.000427980737827992 0.0122405308097717
SNX31 10.712447145494 -2.13447634900505 0.832955868885125 0.000430841914969837 0.0122647815835609
LOC124903217 56.8345007366431 -1.14652283263813 0.432726672219167 0.000431011046839196 0.0122647815835609
LOC124909447 19.8122290262593 2.08431769061201 0.826854230683222 0.000432861007842425 0.0122999025500146
SNORD13 172.09091739952 1.0053648107791 0.371641372733022 0.000435463582413775 0.0123562791509909
LOC124901754 8.18838954667541 -2.37369465796759 0.918779475981741 0.000446935946842046 0.0126458816913834
FCGBP 21.5245031265509 1.78673792336299 0.705784027144605 0.000447988752680217 0.012657741617454
LINC02275 61.9983149295211 -1.25795298770784 0.487316218402006 0.000458286288617481 0.0128785335477859
CD24 722.64378134881 1.98498145767253 0.806944227648395 0.000457114348233013 0.0128785335477859
HSPB8 112.590463084279 1.91871042596432 0.77975445215527 0.000462481099619121 0.0129391070672151
RPS16 1151.65491646928 1.17287202341638 0.446435660658779 0.000463551584474977 0.0129509181139471
RN7SL321P 35.5906049018426 -1.30901453488061 0.51142642781118 0.000465217708162649 0.0129793141595769
MACROH2A2 122.992697151275 1.27946791449663 0.494906267608073 0.000466504643237448 0.0129970666015499
PLN 26.4985597045469 -2.50314051159996 1.0381417864065 0.000468526583030307 0.0130352186944476
LOC107984867 18.5258729345055 -1.51547267875797 0.599812698342048 0.000479288380627613 0.0132424131278246
AKR1C8 5434.06794279691 -1.04521624407915 0.396444604692458 0.000486405423403649 0.0133651096807583
MROH2A 230.162095232007 -1.21887486384968 0.473986268744909 0.000487078440674853 0.0133652183117045
LOC124901710 157.250875184443 -1.21306180877297 0.471956260589287 0.000489853147526571 0.0134045294177956
LINC01605 11.2865241279457 2.57629649473145 1.04362871728289 0.000489598815596953 0.0134045294177956
SLC22A15 154.740168861769 1.8307536805715 0.74827634549666 0.000492255621044961 0.0134518444404845
RGCC 55.3168569740877 2.25139946592902 0.941124478900198 0.000497345475325516 0.0135353858516383
LINC02348 25.9762613995648 1.15572776573264 0.440572880461066 0.000496675017089514 0.0135353858516383
UGT1A3 443.414230346674 -1.5095544567497 0.60846863167642 0.000501577369222788 0.0136319857518291
ASS1P3 5.2553117601295 -3.5506449231283 1.35302147278901 0.000506341001032583 0.0137241083264951
RARRES1 122.846899170748 1.58156696444772 0.638844087336215 0.000513454360327988 0.0138452609420206
LAMC3 262.331125593616 1.66621178622294 0.677543185526554 0.000517472995675983 0.0139313215116219
CYTOR 61.6333685767092 2.18198147434065 0.916570478496596 0.000522074433911935 0.0139849812750587
LOC100129175 9.36909993019664 -1.87166368377763 0.747726625573266 0.000520997263758258 0.0139849812750587
ANKRD29 125.059948581073 1.11460231829277 0.429035679866015 0.000520479584561212 0.0139849812750587
RN7SL566P 86.1359020137724 -1.09786207624718 0.425984329005349 0.000532255024376148 0.0141764351559173
TSPO 188.097138295736 1.08939452582421 0.419890536759885 0.000535569925098647 0.0142457321221978
SNORA73B 3943.89064803261 1.12593573363997 0.436812600371261 0.000540318517911169 0.0143148577106015
CD109 267.474556906962 1.37572166676185 0.550776214224944 0.0005427420675952 0.0143600205858036
CARD16 83.6567433020925 1.13946809974068 0.441229704237792 0.000548453570229505 0.014445466757106
RORC 2069.96546840366 -1.01227943990553 0.388540002669299 0.000564234320211404 0.0147528381552896
NANOS1 6.28198677785142 3.1744967478218 1.18950759779548 0.000564235500132222 0.0147528381552896
SPA17 33.7966447066646 1.60849306276809 0.657117474343864 0.000565008872520892 0.0147537480228462
LOC102723407 42.2486925717568 1.84373140325383 0.76983523591493 0.000566698147943697 0.0147595572085476
CCDC9B 118.776412100389 1.10582372280738 0.431190493362362 0.000571716922542724 0.0148512577954661
LOC101409256 23.0391610352431 -1.29079569710889 0.513836095180518 0.000575804819400618 0.014873183748222
LOC124900413 13.5982609240175 -1.63899464729616 0.669058449290779 0.000587585528888612 0.015125318228826
LOC101928622 29.4758525120286 -1.37456644370982 0.558097106857655 0.000589093369205607 0.0151256158653614
AEBP1 1155.9679810626 1.80154689017875 0.753849006471885 0.000590552580733133 0.015143617911072
MTMR7 28.1100945151181 -1.38166010440624 0.561580296009913 0.000594304660673614 0.0152202947456617
SERPINE2 238.800142467902 1.5285531094933 0.630890525958063 0.000598455929392662 0.0152874113114422
CD151 1299.7205820568 1.06084349364992 0.414629579186977 0.000604932108106724 0.0153873406790149
PLP1 10.7447312924584 -2.65017190128001 1.14354541838833 0.000606219318901919 0.0153873406790149
NTM 37.6543371578993 2.64770031368345 1.16763744456719 0.000609218962204667 0.0154242813548801
FAIM 90.3732176322838 1.03743295938907 0.403358648022317 0.000613452048378682 0.0154531123813525
RPS11P5 11.3869447397203 -1.39127076091334 0.561961170044075 0.000621644286755278 0.0156004601409842
LINC01426 22.0200348634732 1.67694208575186 0.694534542238742 0.000620806363537109 0.0156004601409842
RAB3C 29.5257260991831 1.72526961484637 0.721502800296278 0.000623900563904752 0.0156178416849139
PDGFA 106.498052192953 1.47021110439882 0.611852595691024 0.000651837798568411 0.0161552256379685
LOC124901034 6.06834101793842 -2.41862616855143 0.980116248141604 0.000657432861321267 0.0162737036403391
LINC01352 26.1310444604484 -1.36439220247564 0.564473150507869 0.000659860020997498 0.0163135690339679
SLAMF8 103.418504399842 1.70014483115148 0.723562452859365 0.000661049414760688 0.0163181258403101
DKK3 302.751593850247 1.5069211038984 0.633023705720877 0.000668956079622122 0.0164496168645031
IGKC 2943.24613309195 1.24118270880547 0.504025387392491 0.000674826464655607 0.0164997961541743
PLAU 100.073130800635 1.78345504856281 0.767777308700373 0.000676725481936416 0.0165058220111866
CXCR4 137.58046906619 1.44357891546267 0.604705541988079 0.00068019321560267 0.0165701703352182
CYP4F12 1470.4736328659 -1.14603346517507 0.465338933388763 0.000681458787855991 0.0165807804460552
CDH15 11.5821682452693 3.17094270998889 1.37236149266906 0.000694330962686619 0.0168070352613099
CHST9 1070.66009840868 1.0859854921346 0.435495710752618 0.000697680404887529 0.0168377692405878
LINGO4 36.0447827037057 -1.63651663621408 0.698936061137199 0.000699501146836777 0.016855530650436
LOC124902138 61.7540341822718 -1.08959149628442 0.438516745672558 0.000702586205439694 0.0169094723371847
LOXL1 48.4262109777567 1.98539501971625 0.871139787439604 0.000709043170557942 0.0169830292266972
RNF152 2721.95737653419 -1.14414555343901 0.467699704968623 0.000712136748214515 0.0169959900625247
CKLF 51.4416820176471 1.06936061612454 0.428744308574176 0.000718478007855372 0.0170869202007944
NR4A3 15.8319155008176 1.72772920155216 0.735792674204793 0.000720184712612729 0.0171063136969701
LOC124900674 130.877919882133 -1.47615630967333 0.630926416884617 0.000723205181351773 0.0171576564164881
SLC1A5 109.481500036268 1.16265362754115 0.474930314823271 0.000726354631192479 0.0172119337042716
LOC107985014 74.682473865607 -1.04164872370311 0.418907213660689 0.000733356275206754 0.0172957791659151
ALPK3 203.981560399401 1.23078602283952 0.510775129702161 0.000744954905530556 0.0174947744506629
HMGA1 102.532840691368 1.13383799390316 0.463839832610782 0.000757065585749313 0.0175854292170646
MEI4 85.0258428691912 -1.67226274492363 0.7371697626902 0.000757596321970695 0.0175854292170646
LOC124901398 15.5417394781256 -1.11460614346474 0.448863350790436 0.000757962282533671 0.0175854292170646
COL4A2 2442.05005815631 1.88987707811999 0.83580910166004 0.000756612311695905 0.0175854292170646
LOC107985488 43.3960923954167 -1.41127996836156 0.604095667397163 0.000765023907487908 0.017700204185525
IGLV3.1 65.8279583359657 1.39244979325739 0.591361647728126 0.000767882627701183 0.017733206209201
TMED3 177.001232251378 1.00591668222722 0.404004173764695 0.00077071712112658 0.017778112253608
H3C2 75.5347515757111 1.39823281927811 0.594221097701529 0.000774174704929749 0.0177918819976981
TMEM217 13.4345126308101 1.84675632670973 0.791614849429146 0.000774579056829584 0.0177918819976981
ARRDC4 1008.08013633996 1.02767274531221 0.414459199773588 0.000775215774332919 0.0177918819976981
COMP 6.62564372970711 2.48444396413932 1.02733562280557 0.000775767381857982 0.0177918819976981
LOC105374287 25.2194411270827 1.06103908627821 0.427304563356963 0.000777749348122364 0.0178168818556105
EGF 7.65623641268641 3.81278856453294 1.54749592164438 0.000782101304304412 0.0178551493197542
BACE2 254.220532598174 1.07040265339537 0.436085090939328 0.000786975358483309 0.0178846641195251
LOC102725159 89.1234022812984 1.62977758756999 0.715839509989364 0.000793472299789463 0.018006671502291
DEFB1 370.642257328434 1.51611173555617 0.65891923657728 0.000794146855903004 0.018006671502291
CCR5AS 6.69619127443066 2.52251220395192 1.04566421994905 0.000799517153620321 0.0180261339285774
LOC105378012 30.1817682080102 -1.62307383771713 0.714053105780037 0.000801551915918756 0.0180313075139562
CYP1B1 543.236793517028 1.1942983445515 0.499714586218252 0.000808011598896208 0.0181311706895139
LGALS1 776.773221475159 1.30055732333555 0.552693704099945 0.000808714111151227 0.0181311706895139
HYI.AS1 5.53534653974444 -2.08627939554209 0.865112976559901 0.000818289159378575 0.018315310297558
FCGR2A 337.206455986077 1.53412168571707 0.672155874214183 0.000819574417539781 0.018315310297558
LGSN 527.197579608664 -1.34017317708529 0.579636688367787 0.000829156023723213 0.018473494764122
TMEM272 76.6157062158081 -1.19996611398468 0.506866004434331 0.000829531678184692 0.018473494764122
ENPP5 49.3109059816856 1.72833019675743 0.769995090821777 0.000832119778871493 0.0184958152324636
TMEM52B 6.94481726815136 3.22596097028916 1.32211733360238 0.000834246872971965 0.0184958152324636
ITGAX 333.145214249075 1.12456074346551 0.466772492566131 0.000835163463139878 0.0184958152324636
CFAP221 109.944697383921 1.65320123305783 0.734317300096832 0.000845250506853143 0.0186365608442587
ADAMTS2 822.687892154257 1.37276808234992 0.591401794027466 0.000850786449478845 0.0187379383845528
GAPT 45.8226926075727 1.62641226138129 0.720291721326512 0.000851853511336254 0.0187407772493976
ANGPTL2 355.922794694869 1.08805751980072 0.452448799402328 0.000865925410989175 0.0189876245992533
CASC19 14.097697823546 3.43686453655283 1.58045877406708 0.000878408848555975 0.0191562174222207
RNASE6 129.421565333747 1.30905171132439 0.565233791363618 0.000880631886172761 0.0191628568171973
RUNX2 65.6104913861967 1.35098766069001 0.586837805979206 0.00088573704741298 0.0192320470207844
HAS2 19.8314789192994 1.15043303465846 0.47762684335945 0.000884984376950785 0.0192320470207844
LOC124903981 23.120254219102 -1.06636225623433 0.443862195019453 0.000886866116893372 0.0192356542356808
LOC124905530 4.91142343926548 2.40046782708858 0.958567561801444 0.000891252235893143 0.0192706649390044
ATOH7 17.8793088601562 -1.22762183591472 0.523471528520203 0.000898192611954988 0.0193135582523281
LOC441081 8.16842258455266 2.46042150754731 1.08701676481086 0.000905561915456953 0.0193263940418462
UBE3AP2 7.73604074732715 -2.56650652489015 1.16813441185394 0.000910156630952407 0.0194037234363984
LTBP2 616.063757367439 1.98616995854745 0.924930027421333 0.000914908812951636 0.0194269648348483
NPIPB4 7.03947053020148 -1.86156912349206 0.81375264387872 0.000924601915519302 0.0195035352316933
HCST 56.7157434246087 1.23827505859666 0.532755144785154 0.000926925241960452 0.0195319183896645
IHO1 13.5757675518576 1.48921353753438 0.649636838549423 0.000931622576184252 0.0196102134687636
LOC124904348 8.23125067462381 -1.53212059040335 0.663500834519536 0.000946182420444136 0.0198752593571515
BCAR3.AS1 126.615387631517 -1.00776381031046 0.421428325299154 0.00095193498864301 0.0198910599718962
PEA15 717.247523600234 1.09507455821705 0.464177463633891 0.000957861677317576 0.0199731157266137
LOC102723324 70.9569490285476 -1.02593911175579 0.429029233992221 0.000958895133805077 0.0199738156338793
LINC01515 10.1419699067084 -1.4894851680697 0.653454641975115 0.00096927573459858 0.0201480250513436
TMEM132A 42.2815340273097 2.18046136335255 1.04223717317548 0.000970586859648362 0.0201543067654217
TRABD2B 197.151258141346 -1.14380202041642 0.493587054193429 0.000980011050645349 0.0203077808586011
UBE2T 21.6173510571016 1.26593964383347 0.545584163484905 0.000979675306646172 0.0203077808586011
LOC112268145 17.5868222164055 -1.61548224269688 0.737884077830862 0.00098206908534319 0.0203082940463929
GPC4 94.5203552589896 1.65771665882858 0.761912969088588 0.000981959356089829 0.0203082940463929
SMIM3 67.9135955903322 1.04763721304034 0.442853485069826 0.00100664897463211 0.020603299095544
LINC01290 14.4567140954748 -1.77580517371303 0.825754204529766 0.00101322125347323 0.0206742673742403
CCN1 106.398633815358 1.5207537271184 0.694668143644178 0.00101547990632475 0.0206992108252482
PMP2 4.54934574755791 -3.38430794654556 1.40798193989244 0.00102270750123536 0.0207212796901735
LOC107986823 77.1044716033934 -1.27504143437578 0.568152519071495 0.00102831459602006 0.0207700832862454
MTHFD2 123.104170668463 1.47540252187127 0.673826367078007 0.00104904607833543 0.0210188008634189
IER5L 62.6394032286027 1.11990673588502 0.483086130020925 0.00105062693841684 0.0210293824867884
LOC105373041 18.4754577182786 -1.25169180895249 0.548305223329192 0.00105574437637317 0.0210684811812493
LINC00900 9.93268465425265 1.78669130354186 0.795703988924524 0.00105793408269026 0.0210911090177851
MIR4435.2HG 143.858568946563 1.65431399464131 0.775098245858023 0.00106037229585165 0.0211186410587563
SOX9.AS1 46.6772491040822 1.35100328304673 0.605953482282155 0.00106369667480974 0.0211637497768918
LOC102723331 182.229989235698 -1.07878142121382 0.468745589236615 0.00107682236109863 0.0212765613108865
SEMA3B 378.942345026259 2.86544877874605 1.53017786386142 0.00110027754270197 0.0216330159380065
LOC124903901 16.1033685580802 -1.31824482155717 0.589349084976615 0.00110487400389847 0.0216807103161846
DCT 24.8438810430514 -1.21581603762385 0.539850884002115 0.00111527754075092 0.0217030651478214
C3AR1 196.259663660947 1.19436741687697 0.53146364667102 0.00112496856851651 0.021839039965681
LOC105376041 57.4223730864108 1.82126262147452 0.877150469056302 0.00112833877810723 0.0218558904630867
LOC105376506 8.64268092492521 -1.46006106846183 0.646754082900372 0.00112758957934274 0.0218558904630867
LOC102723340 103.837310822823 -1.08406640241831 0.475012829432471 0.00113003786297624 0.0218558904630867
